Date,Symbol,Series,Open,High,Low,Close,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
27/07/2017,RELIANCE,EQ,1628,1631.5,1588.35,1594.8,4208071,6.77013E+14,74777,2154944,0.5121
28/07/2017,RELIANCE,EQ,1591.25,1605.95,1578,1594.45,3276023,5.21632E+14,81539,1149781,0.351
31/07/2017,RELIANCE,EQ,1601.95,1618.8,1596,1615.2,3787034,6.09803E+14,77426,1889965,0.4991
01/08/2017,RELIANCE,EQ,1622.75,1622.75,1591.5,1603.6,2814298,4.51696E+14,80380,1413196,0.5021
02/08/2017,RELIANCE,EQ,1610,1635.7,1608.1,1629.2,4751385,7.71759E+14,85961,2143251,0.4511
03/08/2017,RELIANCE,EQ,1626.85,1664.9,1617.05,1650.1,4504776,7.41251E+14,100320,1280650,0.2843
04/08/2017,RELIANCE,EQ,1663,1663,1615.1,1622.15,4247045,6.9057E+14,105310,2052979,0.4834
07/08/2017,RELIANCE,EQ,1631.6,1631.6,1612.55,1616.35,2180018,3.5336E+14,73400,1064581,0.4883
08/08/2017,RELIANCE,EQ,1618,1621.05,1586.8,1602.55,2505568,4.02248E+14,54425,856664,0.3419
09/08/2017,RELIANCE,EQ,1601.5,1620,1585,1598.8,2385643,3.83085E+14,73759,778289,0.3262
10/08/2017,RELIANCE,EQ,1593.05,1606.65,1577.95,1584.35,2328843,3.70414E+14,82027,1089828,0.468
11/08/2017,RELIANCE,EQ,1550.95,1580,1533,1546.25,3885064,6.05353E+14,106441,1792053,0.4613
14/08/2017,RELIANCE,EQ,1561,1584.5,1561,1573.05,3072299,4.83315E+14,92410,1667459,0.5427
16/08/2017,RELIANCE,EQ,1572,1576,1550.2,1566.1,3103394,4.84725E+14,96068,1481871,0.4775
17/08/2017,RELIANCE,EQ,1569,1597.65,1561.15,1567.1,3618179,5.71679E+14,89026,1450228,0.4008
18/08/2017,RELIANCE,EQ,1564,1577.8,1553.15,1575.4,1814011,2.84606E+14,50855,646001,0.3561
21/08/2017,RELIANCE,EQ,1577,1584.15,1560.25,1564.4,1731188,2.71984E+14,50892,746749,0.4314
22/08/2017,RELIANCE,EQ,1572,1579.9,1556.05,1560.05,2179230,3.41879E+14,57712,1164969,0.5346
23/08/2017,RELIANCE,EQ,1564.85,1586.55,1553.15,1582.05,1901824,2.98178E+14,57111,705110,0.3708
24/08/2017,RELIANCE,EQ,1590,1593.1,1564.5,1568.05,2892571,4.55849E+14,92963,1522504,0.5263
28/08/2017,RELIANCE,EQ,1579.05,1581.95,1561.2,1566.55,2815328,4.4146E+14,113655,1952702,0.6936
29/08/2017,RELIANCE,EQ,1561.85,1567.5,1530,1532.15,3466421,5.35033E+14,109648,2104367,0.6071
30/08/2017,RELIANCE,EQ,1547.55,1568.8,1541.25,1564.1,2362387,3.68123E+14,70628,821509,0.3477
31/08/2017,RELIANCE,EQ,1575,1597.45,1574,1594.5,5738495,9.10868E+14,153607,3293653,0.574
01/09/2017,RELIANCE,EQ,1599.85,1616.6,1599,1610.1,3527477,5.67577E+14,67678,1561681,0.4427
04/09/2017,RELIANCE,EQ,1615.5,1636.15,1595.85,1613.35,4928375,7.96784E+14,78551,2385472,0.484
05/09/2017,RELIANCE,EQ,1630,1634.85,1621.05,1632.6,5764131,9.39588E+14,103790,3567169,0.6189
06/09/2017,RELIANCE,EQ,1626.4,1652.5,1622.8,1645.4,11142512,1.83395E+15,107540,8046232,0.7221
07/09/2017,RELIANCE,EQ,823,832.5,815,818.1,7408536,6.09324E+14,125644,3413409,0.4607
08/09/2017,RELIANCE,EQ,820,823.25,812.1,816.9,6056729,4.95016E+14,107693,3404300,0.5621
11/09/2017,RELIANCE,EQ,821.3,826.85,816.55,817.9,5801712,4.77297E+14,65550,3899662,0.6722
12/09/2017,RELIANCE,EQ,822.75,825,817,823.75,2971669,2.442E+14,60052,1570576,0.5285
13/09/2017,RELIANCE,EQ,824,859.9,822,849,13430225,1.1375E+15,169159,5061298,0.3769
14/09/2017,RELIANCE,EQ,855.8,861.5,842,843.85,5425486,4.61337E+14,73159,2181419,0.4021
15/09/2017,RELIANCE,EQ,842,852.85,834.75,841.8,13072853,1.10072E+15,97143,8512123,0.6511
18/09/2017,RELIANCE,EQ,850,851.05,843.1,845.55,2314174,1.96049E+14,57137,918028,0.3967
19/09/2017,RELIANCE,EQ,848.7,848.75,837,838.6,3528729,2.96306E+14,56976,2171370,0.6153
20/09/2017,RELIANCE,EQ,856.1,872.5,845.1,847.15,11402965,9.75988E+14,147419,5286400,0.4636
21/09/2017,RELIANCE,EQ,847,851.7,836.25,841.35,5920552,4.98371E+14,81741,3689024,0.6231
22/09/2017,RELIANCE,EQ,839.9,839.9,813.2,817.4,5620443,4.63502E+14,97574,2686568,0.478
25/09/2017,RELIANCE,EQ,815,827.95,805.2,821.55,6505309,5.32194E+14,116207,3232646,0.4969
26/09/2017,RELIANCE,EQ,821.7,827.05,812.2,820.1,4829571,3.9563E+14,71436,2194442,0.4544
27/09/2017,RELIANCE,EQ,825.6,825.7,795.5,799.15,8434196,6.79676E+14,130217,3767260,0.4467
28/09/2017,RELIANCE,EQ,799.65,802.9,780.2,786.45,13508179,1.06662E+15,197436,8286564,0.6134
29/09/2017,RELIANCE,EQ,791.75,793.4,779.1,780.9,7619230,5.98498E+14,139675,3644681,0.4784
03/10/2017,RELIANCE,EQ,795,803.85,785.35,798.35,8387059,6.69129E+14,147117,4792550,0.5714
04/10/2017,RELIANCE,EQ,799.2,824.95,795.6,818.85,8643924,7.01612E+14,131730,4821464,0.5578
05/10/2017,RELIANCE,EQ,825,828.45,818.65,824.15,4860479,4.00182E+14,64016,2110387,0.4342
06/10/2017,RELIANCE,EQ,824,839.35,822.6,837.05,5942106,4.94632E+14,57349,2501831,0.421
09/10/2017,RELIANCE,EQ,839,839.8,828,830.65,4046109,3.36741E+14,55669,1868638,0.4618
10/10/2017,RELIANCE,EQ,831,847.3,831,843.2,6734986,5.67243E+14,129431,3140069,0.4662
11/10/2017,RELIANCE,EQ,845.3,858.4,836,840.15,7049800,5.98485E+14,107153,3557392,0.5046
12/10/2017,RELIANCE,EQ,842.1,876.8,842.1,872.75,8522926,7.32914E+14,133483,3855443,0.4524
13/10/2017,RELIANCE,EQ,879.3,890.7,873.35,876.45,9833512,8.65759E+14,159717,3846703,0.3912
16/10/2017,RELIANCE,EQ,879,892,861.3,876.8,14633539,1.28351E+15,199908,5138463,0.3511
17/10/2017,RELIANCE,EQ,878,884,867.2,874.35,6354084,5.5587E+14,82934,2425100,0.3817
18/10/2017,RELIANCE,EQ,877.4,917.9,875,914.5,16765178,1.51233E+15,236743,5324698,0.3176
19/10/2017,RELIANCE,EQ,915.8,921.9,903,909.9,3664082,3.3524E+14,57147,752973,0.2055
23/10/2017,RELIANCE,EQ,912.9,944.7,909.1,939.75,12551649,1.1678E+15,181861,5558279,0.4428
24/10/2017,RELIANCE,EQ,947.7,947.7,928.2,934.25,6335308,5.93464E+14,114331,2261547,0.357
25/10/2017,RELIANCE,EQ,940.1,945.9,929.5,939.9,4577050,4.29142E+14,84923,2094561,0.4576
26/10/2017,RELIANCE,EQ,940,957.8,931,947.4,7698704,7.26404E+14,135945,3607637,0.4686
27/10/2017,RELIANCE,EQ,950,956.7,925.7,929.85,5256749,4.92114E+14,100759,2291791,0.436
30/10/2017,RELIANCE,EQ,934,945.55,930.6,942.5,3576533,3.35993E+14,59624,1456076,0.4071
31/10/2017,RELIANCE,EQ,944.95,945.75,932.2,940.85,4345360,4.07737E+14,113055,2391774,0.5504
01/11/2017,RELIANCE,EQ,947.75,957.8,945.75,952.55,8033040,7.65036E+14,120104,4029559,0.5016
02/11/2017,RELIANCE,EQ,952.8,956.5,944.25,946.6,4698609,4.46652E+14,57550,1658640,0.353
03/11/2017,RELIANCE,EQ,955.95,955.95,940.15,945.3,2193730,2.07395E+14,41298,645281,0.2941
06/11/2017,RELIANCE,EQ,942.5,942.5,929,932.5,4460799,4.1729E+14,120041,3021207,0.6773
07/11/2017,RELIANCE,EQ,933.35,935,903.05,906.7,9347943,8.51159E+14,150615,6087592,0.6512
08/11/2017,RELIANCE,EQ,902.5,906,884.1,887.8,8115980,7.23876E+14,175122,5266296,0.6489
09/11/2017,RELIANCE,EQ,894.75,909.9,892.05,900.5,6860798,6.18816E+14,100868,2342869,0.3415
10/11/2017,RELIANCE,EQ,900.95,900.95,879.2,883.85,6365174,5.64466E+14,117869,3961031,0.6223
13/11/2017,RELIANCE,EQ,885,891.9,873.5,875.25,4155011,3.65251E+14,155793,2396488,0.5768
14/11/2017,RELIANCE,EQ,875,895,873,886.7,5706105,5.05509E+14,123594,2227040,0.3903
15/11/2017,RELIANCE,EQ,884.5,890.6,877.95,883.7,6981872,6.17504E+14,113126,3261381,0.4671
16/11/2017,RELIANCE,EQ,885.5,906,885.5,903.85,6931038,6.23835E+14,124353,3150704,0.4546
17/11/2017,RELIANCE,EQ,918.95,924.9,908.5,911.9,5586242,5.11867E+14,114604,2824973,0.5057
20/11/2017,RELIANCE,EQ,906.2,924.35,905,920.85,4220192,3.86823E+14,73297,1893132,0.4486
21/11/2017,RELIANCE,EQ,926.8,939.65,925.5,932.55,5980763,5.58725E+14,139701,3335555,0.5577
22/11/2017,RELIANCE,EQ,937.45,938.65,923.45,930.75,5055490,4.70277E+14,80499,2499017,0.4943
23/11/2017,RELIANCE,EQ,931,949.9,926.65,947,7329126,6.89187E+14,86733,3905572,0.5329
24/11/2017,RELIANCE,EQ,950,959.5,947.4,951.1,6394443,6.09102E+14,104436,3410898,0.5334
27/11/2017,RELIANCE,EQ,947.25,957.5,944,951.35,4680074,4.44427E+14,97924,2384703,0.5095
28/11/2017,RELIANCE,EQ,949.85,951.35,938.1,943.35,4641893,4.38263E+14,109264,2738861,0.59
29/11/2017,RELIANCE,EQ,941.85,950,941,946,3674864,3.47937E+14,86735,2029868,0.5524
30/11/2017,RELIANCE,EQ,941.45,941.45,919.5,921.55,9434893,8.73389E+14,144271,5722173,0.6065
01/12/2017,RELIANCE,EQ,924.45,931.25,907.7,910.1,5081389,4.66585E+14,101581,1664223,0.3275
04/12/2017,RELIANCE,EQ,913.5,913.8,897.35,901.6,4618847,4.17023E+14,98705,1947974,0.4217
05/12/2017,RELIANCE,EQ,901.05,920.75,895.45,913.7,8369174,7.63146E+14,130046,3775734,0.4511
06/12/2017,RELIANCE,EQ,910,930.3,908.8,926.65,11007689,1.01614E+15,116174,5913583,0.5372
07/12/2017,RELIANCE,EQ,930.05,936,923,931.55,5529565,5.13525E+14,108371,2924032,0.5288
08/12/2017,RELIANCE,EQ,933.85,936.95,919.05,921,5588486,5.17265E+14,118138,2963675,0.5303
11/12/2017,RELIANCE,EQ,922.45,926,913.55,916.15,4933853,4.52764E+14,91965,2652465,0.5376
12/12/2017,RELIANCE,EQ,915.95,929,908,915.6,7215014,6.64327E+14,107416,3034717,0.4206
13/12/2017,RELIANCE,EQ,916.9,924.95,910.7,914.65,4182097,3.84349E+14,66952,1368151,0.3271
14/12/2017,RELIANCE,EQ,919,924.9,908.75,921.5,5021130,4.59879E+14,97478,2236820,0.4455
15/12/2017,RELIANCE,EQ,931,932.95,917.7,919.75,11158706,1.02959E+15,178864,7983980,0.7155
18/12/2017,RELIANCE,EQ,911.95,932.65,862.65,921,8494801,7.7836E+14,131395,2365873,0.2785
19/12/2017,RELIANCE,EQ,923.6,927,920,925.95,4064982,3.7571E+14,78194,1941789,0.4777
20/12/2017,RELIANCE,EQ,925.9,927.4,917,918.15,4774414,4.39525E+14,122373,2796408,0.5857
21/12/2017,RELIANCE,EQ,918.45,923.95,910,912.95,4147162,3.80411E+14,91666,2425548,0.5849
22/12/2017,RELIANCE,EQ,914.65,922.4,909.3,920.4,4872675,4.4728E+14,107550,2501910,0.5135
26/12/2017,RELIANCE,EQ,924.85,938.9,918.15,929.8,5301456,4.90464E+14,88411,3034867,0.5725
27/12/2017,RELIANCE,EQ,933,937.5,919,923.75,4352384,4.04893E+14,107845,2086939,0.4795
28/12/2017,RELIANCE,EQ,925.25,934.4,919.1,924.2,7091515,6.55847E+14,92078,3829171,0.54
29/12/2017,RELIANCE,EQ,926.5,932.3,918.5,921.05,5069838,4.68519E+14,102691,2516140,0.4963
01/01/2018,RELIANCE,EQ,922.7,922.7,907.5,909.75,4321686,3.94757E+14,61538,2615951,0.6053
02/01/2018,RELIANCE,EQ,913,919.55,906.4,911.15,4342815,3.96465E+14,63346,1835805,0.4227
03/01/2018,RELIANCE,EQ,925,926,913.05,914.8,6175312,5.6819E+14,101162,2679871,0.434
04/01/2018,RELIANCE,EQ,918.15,921.8,915.7,920.3,4118581,3.78531E+14,92195,2666331,0.6474
05/01/2018,RELIANCE,EQ,921.8,926.9,920.25,923.25,3401905,3.14038E+14,59095,1641153,0.4824
08/01/2018,RELIANCE,EQ,926.1,931,923.5,928.55,4035417,3.74254E+14,71254,2338783,0.5796
09/01/2018,RELIANCE,EQ,928.15,943.9,924,940.95,6534997,6.13353E+14,130260,2793438,0.4275
10/01/2018,RELIANCE,EQ,943,947.4,935.5,942.35,5361502,5.05124E+14,88179,3071989,0.573
11/01/2018,RELIANCE,EQ,941.8,942.65,935,937.75,3588727,3.37226E+14,61745,2236859,0.6233
12/01/2018,RELIANCE,EQ,943,952.8,938.25,949,6890028,6.52359E+14,120871,3367729,0.4888
15/01/2018,RELIANCE,EQ,950,958.5,945.2,949.15,5084113,4.84299E+14,67051,3050153,0.5999
16/01/2018,RELIANCE,EQ,947.7,947.7,920,922.95,4948895,4.60662E+14,112950,2257272,0.4561
17/01/2018,RELIANCE,EQ,926,929,907,924.5,6036432,5.56235E+14,113531,2867770,0.4751
18/01/2018,RELIANCE,EQ,929,929.6,915.1,919.7,4289053,3.95593E+14,96415,1953284,0.4554
19/01/2018,RELIANCE,EQ,923,934.4,922.1,931.3,4559564,4.23344E+14,104474,1700020,0.3728
22/01/2018,RELIANCE,EQ,948,974.3,940,971.5,20892838,2.00531E+15,324891,7211234,0.3452
23/01/2018,RELIANCE,EQ,975,990.95,975,983.25,10298500,1.01405E+15,189970,4375134,0.4248
24/01/2018,RELIANCE,EQ,981.75,981.75,962.65,966.35,6532672,6.32464E+14,112501,3339394,0.5112
25/01/2018,RELIANCE,EQ,967.9,972,956.15,965.9,6249419,6.0244E+14,124818,3361900,0.538
29/01/2018,RELIANCE,EQ,966.2,977.3,959.3,964.5,4524605,4.3829E+14,98469,2245340,0.4963
30/01/2018,RELIANCE,EQ,965.8,965.8,949,950.4,4198139,4.01523E+14,67935,2568921,0.6119
31/01/2018,RELIANCE,EQ,950,964.5,941.55,961.3,5738209,5.50191E+14,118233,3180140,0.5542
01/02/2018,RELIANCE,EQ,963.25,972.6,936.6,943.85,7554587,7.21526E+14,126370,3415032,0.452
02/02/2018,RELIANCE,EQ,935,943.95,901,904.35,13242095,1.21496E+15,233056,8153043,0.6157
05/02/2018,RELIANCE,EQ,894,912.5,881.8,902.15,8773525,7.91396E+14,208567,4974348,0.567
06/02/2018,RELIANCE,EQ,877,898,871,892.1,11000567,9.72663E+14,223859,5774757,0.525
07/02/2018,RELIANCE,EQ,902.55,905.4,890,894.4,7100838,6.37317E+14,167780,3968480,0.5589
08/02/2018,RELIANCE,EQ,897.9,910.65,892.35,904.55,6320734,5.70873E+14,184671,3350338,0.5301
09/02/2018,RELIANCE,EQ,889,902,886,897.85,5294279,4.74353E+14,134990,2528662,0.4776
12/02/2018,RELIANCE,EQ,903,918.2,902.05,915.5,5429792,4.94203E+14,117785,2864468,0.5275
14/02/2018,RELIANCE,EQ,923,942.5,921,933.65,10170959,9.46818E+14,207422,5714896,0.5619
15/02/2018,RELIANCE,EQ,937.65,945.75,928.15,935.65,6109454,5.73106E+14,110875,2385409,0.3904
16/02/2018,RELIANCE,EQ,939.6,942.6,918.1,921.3,4401672,4.09497E+14,89938,1942920,0.4414
19/02/2018,RELIANCE,EQ,921,932,913.55,927,4087936,3.77067E+14,76979,1510482,0.3695
20/02/2018,RELIANCE,EQ,929,929.55,918.8,921.1,3866919,3.5696E+14,73125,1883636,0.4871
21/02/2018,RELIANCE,EQ,930,932.5,922.15,929.35,5448230,5.05168E+14,115472,3286057,0.6031
22/02/2018,RELIANCE,EQ,922,931,920,924.35,5118850,4.73478E+14,95362,2583649,0.5047
23/02/2018,RELIANCE,EQ,925.4,938,922.75,934.25,4850839,4.51988E+14,107785,2720599,0.5609
26/02/2018,RELIANCE,EQ,939,944.9,936.6,938.7,3856478,3.63011E+14,76681,2134416,0.5535
27/02/2018,RELIANCE,EQ,939,955.8,938.35,950.5,6410097,6.08348E+14,97701,3270098,0.5101
28/02/2018,RELIANCE,EQ,945.95,957.1,943.2,954.55,25898694,2.469E+15,245932,19148342,0.7394
01/03/2018,RELIANCE,EQ,949.75,959.9,945.95,948.4,4094652,3.89595E+14,82999,2074420,0.5066
05/03/2018,RELIANCE,EQ,943,950.15,921.6,924.1,5634893,5.25368E+14,105746,2770783,0.4917
06/03/2018,RELIANCE,EQ,929,936.2,905.1,910.85,7323680,6.78512E+14,119522,4340221,0.5926
07/03/2018,RELIANCE,EQ,909.25,909.25,888.05,889.75,7247708,6.50894E+14,162870,4114512,0.5677
08/03/2018,RELIANCE,EQ,897.65,914.5,893.3,911.45,6072983,5.48988E+14,110989,2821293,0.4646
09/03/2018,RELIANCE,EQ,914.9,919.35,911.05,913.1,4863577,4.44882E+14,110348,2706076,0.5564
12/03/2018,RELIANCE,EQ,920,933.1,917.55,930.3,3801407,3.51252E+14,70971,1844960,0.4853
13/03/2018,RELIANCE,EQ,931.9,936,921.35,931.85,5096825,4.73758E+14,72560,2290961,0.4495
14/03/2018,RELIANCE,EQ,928.8,932.05,919.2,929.05,6731530,6.2142E+14,79487,3237828,0.481
15/03/2018,RELIANCE,EQ,925,929.45,910,911.8,5811424,5.33705E+14,70975,2849596,0.4903
16/03/2018,RELIANCE,EQ,909,909.7,886.05,900.05,14087564,1.26621E+15,221824,9248266,0.6565
19/03/2018,RELIANCE,EQ,901,906.9,892,895.5,5774392,5.18552E+14,111279,2595730,0.4495
20/03/2018,RELIANCE,EQ,893.3,904,887.05,889.8,6945721,6.21614E+14,111138,3726794,0.5366
21/03/2018,RELIANCE,EQ,894.85,902.35,893.3,896.9,6727261,6.03619E+14,126549,3864583,0.5745
22/03/2018,RELIANCE,EQ,896,911.95,895.75,908.15,10116965,9.18345E+14,135445,6244257,0.6172
23/03/2018,RELIANCE,EQ,890.6,900,889.1,893.9,10729694,9.602E+14,115124,7669459,0.7148
26/03/2018,RELIANCE,EQ,893.95,904.3,892.5,901.1,6047262,5.43488E+14,121961,3636901,0.6014
27/03/2018,RELIANCE,EQ,907.2,910.75,897,899.8,6939577,6.26999E+14,107921,4642015,0.6689
28/03/2018,RELIANCE,EQ,895.8,895.85,880,882.7,8759586,7.76672E+14,164624,5760321,0.6576
02/04/2018,RELIANCE,EQ,893,900.95,886.5,892.95,5712065,5.10876E+14,138967,3627851,0.6351
03/04/2018,RELIANCE,EQ,891,901.7,885.25,899.55,6364728,5.67527E+14,106660,4357033,0.6846
04/04/2018,RELIANCE,EQ,904.7,911.8,892.05,894.9,6498407,5.85877E+14,90218,3792126,0.5835
05/04/2018,RELIANCE,EQ,905.1,910,903.5,908.2,3898676,3.53766E+14,76386,2302327,0.5905
06/04/2018,RELIANCE,EQ,908,918.5,905,911,4418462,4.03322E+14,76788,2226588,0.5039
09/04/2018,RELIANCE,EQ,912.55,919,912.55,916,3572251,3.27222E+14,73839,2250338,0.6299
10/04/2018,RELIANCE,EQ,918.4,923.9,914.15,917.05,3865402,3.55277E+14,80941,2362123,0.6111
11/04/2018,RELIANCE,EQ,921.8,932.75,916.05,930.85,6007539,5.57425E+14,109450,3174364,0.5284
12/04/2018,RELIANCE,EQ,929.85,936.65,924.2,928.7,4947725,4.59836E+14,81750,2709544,0.5476
13/04/2018,RELIANCE,EQ,932.7,941.7,928.7,938.85,5767984,5.40491E+14,102901,3471103,0.6018
16/04/2018,RELIANCE,EQ,934.45,940,928.5,937.05,4084450,3.80904E+14,104874,2628073,0.6434
17/04/2018,RELIANCE,EQ,940,947.2,936,944.25,4388713,4.13561E+14,107244,2792594,0.6363
18/04/2018,RELIANCE,EQ,945.25,948.2,935.05,938,3365196,3.16748E+14,90717,2111686,0.6275
19/04/2018,RELIANCE,EQ,939.1,945,935,942.3,4481413,4.21813E+14,49239,2947293,0.6577
20/04/2018,RELIANCE,EQ,938,941.85,921.2,927.9,3349519,3.10907E+14,72993,1740154,0.5195
23/04/2018,RELIANCE,EQ,930,944.35,928.5,936,3508515,3.28495E+14,74884,1921427,0.5476
24/04/2018,RELIANCE,EQ,935.8,975.7,935,970.05,9107264,8.74172E+14,161209,3460005,0.3799
25/04/2018,RELIANCE,EQ,973.65,981.8,963.55,970.5,6436620,6.24996E+14,125144,2040807,0.3171
26/04/2018,RELIANCE,EQ,973,988,962.25,975.35,15588001,1.52317E+15,191487,8531489,0.5473
27/04/2018,RELIANCE,EQ,989.8,1011,985.5,996.3,11666267,1.16659E+15,173541,4260032,0.3652
30/04/2018,RELIANCE,EQ,982,992.6,960,963.3,8871802,8.60027E+14,170165,3221915,0.3632
02/05/2018,RELIANCE,EQ,967,979.2,965.05,972.7,6117761,5.95466E+14,148402,3572199,0.5839
03/05/2018,RELIANCE,EQ,977.9,977.9,959.25,961.6,3947546,3.80651E+14,84753,1962554,0.4972
04/05/2018,RELIANCE,EQ,962.85,964.7,950,953.95,3795692,3.62369E+14,119312,2179011,0.5741
07/05/2018,RELIANCE,EQ,958.85,973.25,956.35,971,3512532,3.38545E+14,87310,1558672,0.4437
08/05/2018,RELIANCE,EQ,977.5,982,965.2,967.1,4934036,4.79791E+14,104703,2886310,0.585
09/05/2018,RELIANCE,EQ,965.9,984.3,962.25,976.7,4494423,4.37574E+14,96826,2151911,0.4788
10/05/2018,RELIANCE,EQ,980,984.6,974.25,981.15,4014645,3.93702E+14,74806,2062636,0.5138
11/05/2018,RELIANCE,EQ,981.25,991.3,977.75,989.25,4011516,3.95872E+14,76911,1936607,0.4828
14/05/2018,RELIANCE,EQ,991.95,991.95,976.7,986.6,2579561,2.53889E+14,56447,1192913,0.4624
15/05/2018,RELIANCE,EQ,983.05,1000,976.65,978.95,4800923,4.74691E+14,100265,2160312,0.45
16/05/2018,RELIANCE,EQ,974,974,952.45,956.15,8613363,8.29031E+14,116722,4335906,0.5034
17/05/2018,RELIANCE,EQ,959.35,960,941.5,945.35,4733477,4.49527E+14,119057,2896065,0.6118
18/05/2018,RELIANCE,EQ,945.6,953.5,932,933.85,5230037,4.92204E+14,117002,2639728,0.5047
21/05/2018,RELIANCE,EQ,930.75,935.7,922.1,931.35,6624893,6.1416E+14,83977,3776097,0.57
22/05/2018,RELIANCE,EQ,933.15,934,925,926.75,5170585,4.80993E+14,78323,2425892,0.4692
23/05/2018,RELIANCE,EQ,926,926,909.15,912.25,4567562,4.19071E+14,111713,2429374,0.5319
24/05/2018,RELIANCE,EQ,914,921,910.15,915.85,5317983,4.87372E+14,96010,2683128,0.5045
25/05/2018,RELIANCE,EQ,916,923.4,914.45,920.8,8129520,7.48157E+14,94418,4874804,0.5996
28/05/2018,RELIANCE,EQ,924.9,927,918.1,920.4,5197835,4.7935E+14,98317,2438491,0.4691
29/05/2018,RELIANCE,EQ,921.5,928,914.4,917.45,8173396,7.52215E+14,113106,5810543,0.7109
30/05/2018,RELIANCE,EQ,914.85,923.2,906.6,916.1,5991222,5.48677E+14,135401,3269611,0.5457
31/05/2018,RELIANCE,EQ,921,922.3,914.55,921.35,16951801,1.56139E+15,166442,13107087,0.7732
01/06/2018,RELIANCE,EQ,920,935.75,918.45,930.55,8765835,8.12539E+14,136941,4890383,0.5579
04/06/2018,RELIANCE,EQ,933.4,944,930.55,940.85,5600357,5.26283E+14,237083,2937842,0.5246
05/06/2018,RELIANCE,EQ,942.8,955,941,947.65,7971524,7.56866E+14,169905,4928650,0.6183
06/06/2018,RELIANCE,EQ,947,956,942.65,954.4,4189483,3.98842E+14,108083,2708703,0.6465
07/06/2018,RELIANCE,EQ,954.9,976,954.45,971.35,6857300,6.64675E+14,202014,4501975,0.6565
08/06/2018,RELIANCE,EQ,966.35,986.55,960.6,984.35,6532599,6.36667E+14,143699,3812961,0.5837
11/06/2018,RELIANCE,EQ,987.1,999.95,979.05,982.65,6866053,6.80601E+14,169285,4298747,0.6261
12/06/2018,RELIANCE,EQ,983.4,1000,980.3,997.15,7445221,7.37927E+14,150601,4766496,0.6402
13/06/2018,RELIANCE,EQ,1000,1005.9,989.5,1002.5,5926020,5.92156E+14,143644,2871545,0.4846
14/06/2018,RELIANCE,EQ,997.45,1011.8,987.4,1007.95,5484867,5.49157E+14,130819,2218107,0.4044
15/06/2018,RELIANCE,EQ,1006,1023.5,999.25,1014.2,11294702,1.14695E+15,227359,6385232,0.5653
18/06/2018,RELIANCE,EQ,1008.8,1020.45,1007,1015.55,5652374,5.73702E+14,114998,3492837,0.6179
19/06/2018,RELIANCE,EQ,1013.9,1014.8,993.65,996.05,6346101,6.36326E+14,169205,3674239,0.579
20/06/2018,RELIANCE,EQ,996,1022.9,994.85,1019.25,7193824,7.30644E+14,176300,3287906,0.457
21/06/2018,RELIANCE,EQ,1023.45,1036,1021.3,1031.95,10509756,1.08309E+15,218105,5465096,0.52
22/06/2018,RELIANCE,EQ,1028.4,1029.2,1008.45,1012.5,16169978,1.64061E+15,159059,7986234,0.4939
25/06/2018,RELIANCE,EQ,1011.4,1016.5,1002.3,1004.45,5197694,5.2522E+14,93795,2676512,0.5149
26/06/2018,RELIANCE,EQ,1006,1006,975.25,978.95,8068585,7.96147E+14,176505,5009123,0.6208
27/06/2018,RELIANCE,EQ,978.5,985.4,962.7,965.85,8958555,8.72401E+14,179753,4764722,0.5319
28/06/2018,RELIANCE,EQ,962,968.5,940.3,944.95,8581234,8.17504E+14,156175,4508940,0.5254
29/06/2018,RELIANCE,EQ,949.1,975.5,949,972.45,7966401,7.70734E+14,152587,4374071,0.5491
02/07/2018,RELIANCE,EQ,972.35,972.35,957,960.6,6660916,6.4087E+14,83823,4155523,0.6239
03/07/2018,RELIANCE,EQ,965,978.45,960.35,971.3,5067261,4.92588E+14,117456,1809418,0.3571
04/07/2018,RELIANCE,EQ,971.8,992,971,990.1,5000724,4.91533E+14,114594,1659398,0.3318
05/07/2018,RELIANCE,EQ,997,1008.4,958.6,964.5,18719353,1.84994E+15,309468,5001526,0.2672
06/07/2018,RELIANCE,EQ,964.75,983,964.5,977.55,9161266,8.95807E+14,164393,4334629,0.4731
09/07/2018,RELIANCE,EQ,987.1,1000,983.5,997.1,5170189,5.12844E+14,126126,2125680,0.4111
10/07/2018,RELIANCE,EQ,1002.75,1028.5,1000,1025.7,10444513,1.06415E+15,204258,5119543,0.4902
11/07/2018,RELIANCE,EQ,1025,1040.9,1017.85,1038.8,8665072,8.93237E+14,196687,4132538,0.4769
12/07/2018,RELIANCE,EQ,1044.35,1099,1042.6,1082.35,24109297,2.60451E+15,383215,8426615,0.3495
13/07/2018,RELIANCE,EQ,1080.5,1109,1080,1099.8,17967282,1.97401E+15,288822,6936199,0.386
16/07/2018,RELIANCE,EQ,1099.8,1108.9,1073.05,1076.2,6595781,7.13949E+14,140095,2315158,0.351
17/07/2018,RELIANCE,EQ,1078.3,1095.95,1069.6,1092.35,6469256,7.02057E+14,145535,2479774,0.3833
18/07/2018,RELIANCE,EQ,1098.4,1104.6,1077.3,1092.55,4682099,5.11117E+14,110961,1252943,0.2676
19/07/2018,RELIANCE,EQ,1093.3,1115,1086.35,1104.85,5433617,5.969E+14,193943,2239525,0.4122
